"","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원."
"1790","033790","스카이문스테크놀로지","-",2365,"-","-","2,302","1.03",0,0,216,NA,"코스닥","IT H/W",2365,45,40481941500
"1791","109080","옵티시스","-",7170,"348","20.6","5,855","1.22",70,0.98,857,NA,"코스닥","IT H/W",7170,250,40410120000
"1792","176440","에이치엔티","-",3015,"-","-","3,574","0.84",0,0,1024,NA,"코스닥","IT H/W",3015,345,40407633000
"1793","012620","원일특강","-",9150,"1,635","5.6","23,457","0.39",100,1.09,60,NA,"코스닥","금속",9150,80,4.026e+10
"1794","012860","서연전자","-",1490,"-","-","4,688","0.32",30,2.01,63,NA,"코스닥","운송장비·부품",1490,50,4.023e+10
"1795","019990","에너토크","-",4120,"41","100.49","4,194","0.98",50,1.21,108,NA,"코스닥","기계·장비",4120,165,40195082560
"1796","035460","기산텔레콤","-",2755,"-","-","2,225","1.24",0,0,225,NA,"코스닥","IT H/W",2755,165,40160571700
"1797","224110","에이텍티앤","-",7500,"1,665","4.5","7,143","1.05",100,1.33,1156,NA,"코스닥","IT H/W",7500,230,4.005e+10
"1798","010660","화천기계","-",18200,"294","61.9","55,972","0.33",100,0.55,1740,NA,"코스피","기계",18200,-150,4.004e+10
"1799","052460","아이크래프트","-",2725,"176","15.48","2,376","1.15",100,3.67,435,NA,"코스닥","IT S/W & SVC",2725,55,39806625600
"1800","189690","포시에스","-",5290,"842","6.28","6,537","0.81",100,1.89,1047,NA,"코스닥","IT S/W & SVC",5290,40,39758386270
"1801","170030","현대공업","-",2590,"409","6.33","6,354","0.41",37,1.43,1012,NA,"코스닥","운송장비·부품",2590,40,39730600000
"1802","044380","주연테크","-",401,"-","-","480","0.84",0,0,1954,NA,"코스피","전기전자",401,55,39608081270
"1803","001420","태원물산","-",5210,"112","46.52","4,287","1.22",80,1.54,1393,NA,"코스피","운수장비",5210,30,3.9596e+10
"1804","293580","나우아이비캐피탈","-",4170,"738","5.65","6,658","0.63",0,0,1287,NA,"코스닥","금융",4170,60,39531600000
"1805","075130","플랜티넷","-",4395,"-","-","7,618","0.58",150,3.41,640,NA,"코스닥","IT S/W & SVC",4395,10,39379200000
"1806","136510","쎄미시스코","-",7290,"571","12.77","6,013","1.21",50,0.69,952,NA,"코스닥","기계·장비",7290,90,3.9366e+10
"1807","054940","엑사이엔씨","-",1185,"-","-","1,706","0.69",0,0,481,NA,"코스닥","건설",1185,-5,39310654380
"1808","078650","코렌","관리종목",1305,"-","-","856","1.52",0,0,656,NA,"코스닥","의료·정밀기기",1305,5,39243269655
"1809","219750","지티지웰니스","-",6250,"492","12.7","2,541","2.46",0,0,1139,NA,"코스닥","의료·정밀기기",6250,10,39062918750
"1810","089530","에이티세미콘","-",548,"98","5.59","491","1.12",0,0,737,NA,"코스닥","IT H/W",548,8,38986062600
"1811","115440","우리넷","-",6120,"539","11.35","7,941","0.77",150,2.45,881,NA,"코스닥","IT H/W",6120,380,38958145200
"1812","277410","인산가","-",1590,"-","-","1,886","0.84",0,0,1266,NA,"코스닥","음식료·담배",1590,30,38909297040
"1813","123260","STC","-",1620,"-","-","1,763","0.92",0,0,914,NA,"코스닥","IT H/W",1620,-310,38905101900
"1814","203450","유니온커뮤니티","-",2640,"125","21.12","2,143","1.23",70,2.65,1079,NA,"코스닥","일반전기전자",2640,-50,38752578480
"1815","060260","뉴보텍","-",1435,"-","-","629","2.28",0,0,513,NA,"코스닥","화학",1435,10,38549723765
"1816","015540","메디플란트","-",6970,"-","-","1,703","4.09",0,0,1816,NA,"코스피","서비스업",6970,10,38424362370
"1817","044180","KD건설","-",108,"-","-","111","0.97",0,0,352,NA,"코스닥","건설",108,-4,38414705112
"1818","054040","한국컴퓨터","-",2385,"-","-","5,891","0.4",120,5.03,463,NA,"코스닥","IT H/W",2385,10,38330026650
"1819","038950","파인디지털","-",3750,"-","-","8,505","0.44",50,1.33,287,NA,"코스닥","IT H/W",3750,110,38290368750
"1820","205470","휴마시스","-",1365,"-","-","620","2.2",0,0,1088,NA,"코스닥","금융",1365,45,38277342285
"1821","002410","범양건영","-",1540,"46","33.48","1,819","0.85",0,0,1452,NA,"코스피","건설업",1540,20,38240990480
"1822","021650","한국큐빅","-",2330,"63","36.98","3,400","0.69",15,0.64,116,NA,"코스닥","화학",2330,5,38096811790
"1823","053290","NE능률","-",2820,"66","42.73","4,115","0.69",50,1.77,451,NA,"코스닥","출판·매체복제",2820,30,38063914440
"1824","082660","삼우엠스","-",902,"-","-","1,520","0.59",0,0,685,NA,"코스닥","IT H/W",902,15,37971587808
"1825","065440","이루온","-",1390,"-","-","1,001","1.39",0,0,553,NA,"코스닥","IT S/W & SVC",1390,65,37912277800
"1826","006200","한국전자홀딩스","-",810,"101","8.02","2,552","0.32",20,2.47,1630,NA,"코스피","금융업",810,0,37910540160
"1827","242040","나무기술","-",1390,"9","154.44","1,842","0.75",0,0,1201,NA,"코스닥","출판·매체복제",1390,0,37874469800
"1828","054220","비츠로시스","-",780,"-","-","1,156","0.67",0,0,468,NA,"코스닥","일반전기전자",780,-9,37664955120
"1829","053160","프리엠스","-",6270,"215","29.16","7,218","0.87",50,0.8,447,NA,"코스닥","일반전기전자",6270,170,3.762e+10
"1830","021880","메이슨캐피탈","-",379,"-","-","427","0.89",0,0,117,NA,"코스닥","금융",379,3,37590890632
"1831","068940","아이씨케이","-",1205,"-","-","553","2.18",0,0,606,NA,"코스닥","IT H/W",1205,15,37571565010
"1832","181340","이즈미디어","-",5310,"55","96.55","4,914","1.08",0,0,1033,NA,"코스닥","의료·정밀기기",5310,240,37409481000
"1833","023960","에쓰씨엔지니어링","-",1495,"-","-","1,038","1.44",0,0,1873,NA,"코스피","건설업",1495,15,37399797565
"1834","025880","케이씨피드","-",2235,"428","5.22","3,492","0.64",35,1.57,148,NA,"코스닥","음식료·담배",2235,-80,37359942630
"1835","032580","피델릭스","-",1740,"24","72.5","1,184","1.47",0,0,185,NA,"코스닥","IT H/W",1740,20,37307440920
"1836","066310","큐에스아이","-",4500,"91","49.45","6,350","0.71",50,1.11,571,NA,"코스닥","IT H/W",4500,-30,37252035000
"1837","005320","국동","-",2690,"-","-","3,271","0.82",0,0,1589,NA,"코스피","유통업",2690,225,36961891200
"1838","032800","판타지오","-",507,"-","-","654","0.78",0,0,191,NA,"코스닥","오락·문화",507,4,36860899101
"1839","032080","아즈텍WB","-",1760,"-","-","4,193","0.42",0,0,180,NA,"코스닥","섬유·의류",1760,30,36813363840
"1840","007770","한일화학","-",10450,"951","10.99","25,759","0.41",150,1.44,38,NA,"코스닥","화학",10450,200,36679500000
"1841","045300","성우테크론","-",4050,"656","6.17","4,580","0.88",50,1.23,360,NA,"코스닥","IT H/W",4050,40,36668922750
"1842","028080","휴맥스홀딩스","-",2900,"-","-","13,118","0.22",0,0,163,NA,"코스닥","금융",2900,0,36474767400
"1843","019770","서연탑메탈","-",3130,"396","7.9","6,645","0.47",0,0,107,NA,"코스닥","기계·장비",3130,80,36464500000
"1844","009180","한솔로지스틱스","-",1325,"148","8.95","2,429","0.55",30,2.26,1702,NA,"코스피","운수창고업",1325,10,36407588125
"1845","066410","버킷스튜디오","-",540,"13","41.54","347","1.56",0,0,573,NA,"코스닥","IT S/W & SVC",540,0,36307387620
"1846","054630","에이디칩스","-",1470,"34","43.24","1,310","1.12",0,0,475,NA,"코스닥","기타 제조",1470,65,36297488430
"1847","175140","인포마크","-",9980,"-","-","5,946","1.68",0,0,1022,NA,"코스닥","IT H/W",9980,110,36209515840
"1848","066790","씨씨에스","관리종목",423,"-","-","384","1.1",0,0,579,NA,"코스닥","통신방송서비스",423,0,36193713705
"1849","011300","성안","-",634,"-","-","1,506","0.42",0,0,1759,NA,"코스피","섬유의복",634,4,36047883240
"1850","051780","큐로홀딩스","-",597,"-","-","415","1.44",0,0,425,NA,"코스닥","유통",597,17,35935353534
"1851","115530","씨엔플러스","관리종목",839,"-","-","454","1.85",0,0,885,NA,"코스닥","IT H/W",839,0,35809930359
"1852","093240","형지엘리트","-",1865,"-","-","2,863","0.65",0,0,2056,NA,"코스피","섬유의복",1865,30,35723698270
"1853","076080","웰크론한텍","-",1840,"-","-","3,447","0.53",0,0,642,NA,"코스닥","건설",1840,115,35627134320
"1854","115480","씨유메디칼","-",2240,"-","-","2,702","0.83",0,0,883,NA,"코스닥","의료·정밀기기",2240,60,35595792960
"1855","020120","키다리스튜디오","-",2245,"-","-","1,041","2.16",0,0,1858,NA,"코스피","서비스업",2245,10,35544072505
"1856","171010","램테크놀러지","-",3100,"81","38.27","1,550","2",0,0,1015,NA,"코스닥","IT H/W",3100,150,35529964900
"1857","064480","브리지텍","-",2965,"-","-","3,604","0.82",100,3.37,539,NA,"코스닥","IT S/W & SVC",2965,60,35439162500
"1858","065770","CS","-",1875,"53","35.38","1,003","1.87",0,0,566,NA,"코스닥","IT H/W",1875,115,35315906250
"1859","073540","에프알텍","-",3090,"-","-","3,025","1.02",0,0,634,NA,"코스닥","IT H/W",3090,260,3.5226e+10
"1860","122800","썬텍","관리종목",1000,"-","-","628","1.59",0,0,908,NA,"코스닥","금속",1000,0,35153085000
"1861","089850","유비벨록스","-",4940,"-","-","9,575","0.52",0,0,740,NA,"코스닥","IT S/W & SVC",4940,-15,35151543180
"1862","023440","제일제강","-",1350,"63","21.43","2,278","0.59",0,0,122,NA,"코스닥","금속",1350,-80,35143449750
"1863","048830","엔피케이","-",1875,"130","14.42","2,275","0.82",30,1.6,392,NA,"코스닥","화학",1875,10,35107355625
"1864","072950","빛샘전자","-",5850,"598","9.78","8,897","0.66",100,1.71,627,NA,"코스닥","IT H/W",5850,70,3.51e+10
"1865","008110","대동전자","-",3345,"62","53.95","11,629","0.29",0,0,1680,NA,"코스피","전기전자",3345,0,35090545215
"1866","086060","진바이오텍","-",4065,"243","16.73","4,702","0.86",30,0.74,712,NA,"코스닥","음식료·담배",4065,45,35002036155
"1867","082850","우리이티아이","-",839,"-","-","3,130","0.27",0,0,687,NA,"코스닥","일반전기전자",839,30,34834123019
"1868","153490","우리이앤엘","-",698,"-","-","1,083","0.64",0,0,995,NA,"코스닥","IT H/W",698,0,34830200000
"1869","131220","대한과학","-",4660,"142","32.82","3,354","1.39",50,1.07,940,NA,"코스닥","유통",4660,95,34737923400
"1870","018620","우진비앤지","-",2135,"-","-","1,667","1.28",0,0,97,NA,"코스닥","제약",2135,40,34623322755
"1871","033050","제이엠아이","-",1060,"16","66.25","1,406","0.75",0,0,198,NA,"코스닥","출판·매체복제",1060,20,34534102520
"1872","003680","한성기업","-",5810,"510","11.39","10,248","0.57",150,2.58,1519,NA,"코스피","음식료품",5810,10,34475790510
"1873","038010","제일테크노스","-",3830,"411","9.32","7,834","0.49",80,2.09,271,NA,"코스닥","금속",3830,-5,3.447e+10
"1874","290270","휴네시온","-",7170,"988","7.26","2,683","2.67",0,0,1277,NA,"코스닥","IT S/W & SVC",7170,60,34443504120
"1875","226400","오스테오닉","-",4070,"-","-","1,238","3.29",0,0,1167,NA,"코스닥","의료·정밀기기",4070,35,34425956620
"1876","010580","지코","-",680,"-","-","392","1.73",0,0,1736,NA,"코스피","운수장비",680,-1,34354561520
"1877","051380","피씨디렉트","-",4540,"398","11.41","3,964","1.15",50,1.1,421,NA,"코스닥","유통",4540,40,34232217440
"1878","215100","로보로보","-",1920,"-","-","1,322","1.45",23,1.2,1117,NA,"코스닥","IT S/W & SVC",1920,65,34173031680
"1879","009140","경인전자","-",21750,"-","-","35,687","0.61",250,1.15,1698,NA,"코스피","전기전자",21750,-400,34164834750
"1880","070300","한솔시큐어","-",4605,"756","6.09","3,703","1.24",0,0,615,NA,"코스닥","IT S/W & SVC",4605,15,33920770770
"1881","089150","케이씨티","-",1970,"119","16.55","2,357","0.84",100,5.08,735,NA,"코스닥","IT S/W & SVC",1970,25,33785500000
"1882","225590","패션플랫폼","-",1340,"-","-","1,965","0.68",0,0,1162,NA,"코스닥","금융",1340,10,33753976900
"1883","256940","케이피에스","-",7860,"627","12.54","6,030","1.3",0,0,1221,NA,"코스닥","IT H/W",7860,90,33632940000
"1884","212560","네오오토","-",4235,"525","8.07","9,208","0.46",80,1.89,1103,NA,"코스닥","운송장비·부품",4235,130,33350468305
"1885","263540","샘코","-",4200,"114","36.84","5,259","0.8",0,0,1234,NA,"코스닥","운송장비·부품",4200,50,33334060200
"1886","018500","동원금속","-",711,"-","-","1,454","0.49",0,0,1847,NA,"코스피","운수장비",711,0,33242757363
"1887","038110","에코플라스틱","-",1295,"-","-","5,403","0.24",0,0,274,NA,"코스닥","운송장비·부품",1295,45,33241834150
"1888","024850","피에스엠씨","-",858,"15","57.2","508","1.69",0,0,138,NA,"코스닥","IT H/W",858,0,33227080458
"1889","263020","디케이앤디","-",4315,"289","14.93","5,769","0.75",0,0,1232,NA,"코스닥","화학",4315,145,33143622875
"1890","031860","엔에스엔","-",1565,"-","-","992","1.58",0,0,178,NA,"코스닥","유통",1565,65,32978625260
"1891","018700","바른손","-",2005,"-","-","2,687","0.75",0,0,99,NA,"코스닥","오락·문화",2005,15,32916816825
"1892","134580","디엠티","-",2890,"-","-","2,445","1.18",0,0,949,NA,"코스닥","IT H/W",2890,155,32512500000
"1893","033110","이디","관리종목",437,"-","-","377","1.16",0,0,200,NA,"코스닥","의료·정밀기기",437,11,32426697016
"1894","101670","코리아에스이","-",1715,"214","8.01","1,750","0.98",10,0.58,829,NA,"코스닥","금속",1715,-20,32413500000
"1895","014940","오리엔탈정공","-",711,"-","-","286","2.49",0,0,76,NA,"코스닥","운송장비·부품",711,-4,32402872971
"1896","187270","신화콘텍","-",3190,"671","4.75","5,189","0.61",20,0.63,1042,NA,"코스닥","IT H/W",3190,115,32358865550
"1897","015260","에이엔피","-",390,"-","-","944","0.41",0,0,1813,NA,"코스피","전기전자",390,10,32286098520
"1898","100030","모바일리더","-",9810,"328","29.91","9,009","1.09",0,0,814,NA,"코스닥","IT S/W & SVC",9810,30,32213234340
"1899","093380","풍강","-",3260,"277","11.77","6,130","0.53",80,2.45,770,NA,"코스닥","금속",3260,-180,32206560380
"1900","115570","스타플렉스","-",4990,"-","-","10,213","0.49",80,1.6,886,NA,"코스닥","화학",4990,0,32204132660
"1901","032280","삼일","-",1980,"127","15.59","3,746","0.53",50,2.53,182,NA,"코스닥","운송",1980,-40,32102908200
"1902","215480","토박스코리아","-",848,"16","53","567","1.5",0,0,1121,NA,"코스닥","유통",848,9,31954748976
"1903","070590","한솔인티큐브","-",2300,"194","11.86","1,934","1.19",0,0,616,NA,"코스닥","IT S/W & SVC",2300,35,31922898300
"1904","056000","신스타임즈","-",2270,"13","174.62","1,406","1.61",0,0,483,NA,"코스닥","IT S/W & SVC",2270,-20,31817682000
"1905","093640","다믈멀티미디어","-",4285,"-","-","623","6.88",0,0,772,NA,"코스닥","IT H/W",4285,-15,31727618325
"1906","019540","일지테크","-",2335,"618","3.78","9,449","0.25",70,3,102,NA,"코스닥","운송장비·부품",2335,25,31554022500
"1907","023810","인팩","-",3115,"-","-","10,078","0.31",130,4.17,1872,NA,"코스피","운수장비",3115,-70,3.115e+10
"1908","067010","이씨에스","-",4135,"447","9.25","5,763","0.72",200,4.84,585,NA,"코스닥","IT H/W",4135,40,31012500000
"1909","150900","파수닷컴","-",3245,"70","46.36","1,756","1.85",0,0,991,NA,"코스닥","IT S/W & SVC",3245,-55,30978269190
"1910","141070","맥스로텍","-",1245,"-","-","1,306","0.95",0,0,972,NA,"코스닥","기계·장비",1245,15,30958738965
"1911","191410","육일씨엔에쓰","-",3295,"1,617","2.04","3,364","0.98",0,0,1051,NA,"코스닥","IT H/W",3295,55,30851157490
"1912","069140","누리플랜","-",6480,"6","1,080","4,389","1.48",0,0,609,NA,"코스닥","금속",6480,200,30789078480
"1913","215090","한컴유니맥스","-",1685,"14","120.36","1,950","0.86",0,0,1116,NA,"코스닥","의료·정밀기기",1685,35,30586266595
"1914","050760","에스폴리텍","-",1845,"-","-","2,744","0.67",25,1.36,414,NA,"코스닥","화학",1845,55,30137480910
"1915","170790","파이오링크","-",4385,"-","-","4,862","0.9",0,0,1013,NA,"코스닥","IT H/W",4385,65,30065007050
"1916","035200","프럼파스트","-",3385,"455","7.44","3,557","0.95",100,2.95,223,NA,"코스닥","화학",3385,-25,29944106045
"1917","258610","이더블유케이","-",4040,"124","32.58","3,100","1.3",0,0,1224,NA,"코스닥","금속",4040,80,29819013760
"1918","060380","동양에스텍","-",2980,"321","9.28","5,247","0.57",150,5.03,518,NA,"코스닥","금속",2980,-95,2.98e+10
"1919","054300","팬스타엔터프라이즈","-",721,"63","11.44","693","1.04",0,0,469,NA,"코스닥","기계·장비",721,23,29651083903
"1920","052600","한네트","-",2560,"121","21.16","3,202","0.8",100,3.91,436,NA,"코스닥","통신방송서비스",2560,25,29603072000
"1921","065420","에스아이리소스","-",557,"-","-","366","1.52",0,0,552,NA,"코스닥","광업",557,29,29426864215
"1922","083500","에프엔에스테크","-",4135,"-","-","5,764","0.72",0,0,692,NA,"코스닥","기계·장비",4135,215,29009030475
"1923","078350","한양디지텍","-",2900,"-","-","3,964","0.73",0,0,653,NA,"코스닥","IT H/W",2900,110,2.9e+10
"1924","000950","전방","-",17150,"-","-","88,632","0.19",500,2.92,1366,NA,"코스피","섬유의복",17150,300,2.8812e+10
"1925","079170","한창산업","-",5510,"233","23.65","9,965","0.55",110,2,661,NA,"코스닥","금속",5510,-30,2.8652e+10
"1926","023790","동일철강","-",3845,"-","-","5,628","0.68",0,0,127,NA,"코스닥","금속",3845,70,28241851825
"1927","003720","삼영화학","-",829,"-","-","1,562","0.53",0,0,1521,NA,"코스피","화학",829,-2,2.8186e+10
"1928","077280","한컴지엠디","-",2395,"112","21.38","3,707","0.65",0,0,644,NA,"코스닥","IT S/W & SVC",2395,195,28180381905
"1929","010420","한솔PNS","관리종목",1355,"120","11.29","1,754","0.77",15,1.11,1735,NA,"코스피","유통업",1355,5,27768031260
"1930","064520","바른전자","-",418,"-","-","563","0.74",0,0,541,NA,"코스닥","IT H/W",418,0,27763355598
"1931","196700","웹스","-",2010,"-","-","2,844","0.71",0,0,1068,NA,"코스닥","화학",2010,40,27533936760
"1932","043260","성호전자","-",890,"17","52.35","1,339","0.66",0,0,341,NA,"코스닥","IT H/W",890,15,27512223790
"1933","153460","네이블","-",4160,"-","-","4,090","1.02",0,0,994,NA,"코스닥","IT S/W & SVC",4160,-125,27164858240
"1934","099410","동방선기","-",2005,"-","-","2,248","0.89",0,0,811,NA,"코스닥","운송장비·부품",2005,80,27149709010
